,All
51->52,0.18354997626780142
52->53,0.1120787992037177
53->54,0.0
54->55,0.0
55->56,0.07366303835498346
56->57,0.0
57->58,0.0
58->59,0.3799232146654821
59->60,0.2299159697275364
60->61,0.23773760624146342
61->62,0.2710596352657408
62->63,0.18936136294852354
63->64,0.0
64->65,0.5615502565580217
65->66,0.13219333519486048
66->67,0.0
67->68,0.6885641402953422
68->69,0.0
69->70,0.06520326171589681
70->71,0.0
71->72,0.0
72->73,0.0
73->74,0.17074753276249974
74->75,0.067500463640696
75->76,0.06520326171589681
76->77,0.07366303835498346
77->78,0.0
78->79,0.0
79->80,0.4137100216229415
80->81,0.0
81->82,0.09215532347955749
82->83,0.10554427104660292
83->84,0.09215532347955749
84->85,0.7351029394485467
85->86,0.08381709190192062
86->87,0.6695966801172468
87->88,0.0
88->89,0.08381709190192062
89->90,0.0
90->91,0.2648970605514533
91->92,0.0
92->93,0.14826588782848138
93->94,0.15407727450920353
94->95,0.0
95->96,0.14392322096226634
96->97,0.07366303835498346
97->98,0.08381709190192062
98->99,0.20585637354984396
99->100,0.3023543638956165
100->101,0.23773760624146342
