,All
51->52,0.0
52->53,0.11004588314904007
53->54,0.08514311764162097
54->55,0.0
55->56,0.0
56->57,0.0
57->58,0.0
58->59,0.0
59->60,0.0
60->61,0.0
61->62,0.07839826897867533
62->63,0.0
63->64,0.0
64->65,0.0
65->66,0.09478836436955078
66->67,0.0
67->68,0.0
68->69,0.07336392209936006
69->70,0.21726071285222984
70->71,0.0
71->72,0.07839826897867533
72->73,0.06625422345438903
73->74,0.0
74->75,0.0
75->76,0.0636207881989517
76->77,0.07336392209936006
77->78,0.0
78->79,0.0
79->80,0.0
80->81,0.0
81->82,0.0
82->83,0.0
83->84,0.0
84->85,0.0
85->86,0.0
86->87,0.4225749983705864
87->88,0.0
88->89,0.0
89->90,0.22009176629808014
90->91,0.0
91->92,0.0
92->93,0.0
93->94,0.0
94->95,0.13698471029831175
95->96,0.09478836436955078
96->97,0.0
97->98,0.22009176629808014
98->99,0.3222722491219546
99->100,0.2024832320725062
100->101,0.39639187290150923
