,All
51->52,0.08381709190192062
52->53,0.10554427104660292
53->54,0.16182279712311912
54->55,0.0
55->56,0.0
56->57,0.20296390796387567
57->58,0.0
58->59,0.23165732683700074
59->60,0.21577030537032604
60->61,0.5525882148455188
61->62,0.43203832611544335
62->63,0.30966303205819923
63->64,0.0
64->65,0.09600736745887492
65->66,0.0
66->67,0.0
67->68,0.6317028153490892
68->69,0.08381709190192062
69->70,0.0
70->71,0.0
71->72,0.0
72->73,0.0
73->74,0.2895519203903148
74->75,0.06520326171589681
75->76,0.0
76->77,0.10554427104660292
77->78,0.06881314495485108
78->79,0.06922125855611583
79->80,0.24294592606093277
80->81,0.0
81->82,0.24382406705573945
82->83,0.12161570279144569
83->84,0.44766775393378194
84->85,0.24787303289868343
85->86,0.34049965244893216
86->87,0.07281676027485896
87->88,0.0
88->89,0.3579937074952439
89->90,0.0
90->91,0.38177688069121185
91->92,0.0
92->93,0.07366303835498346
93->94,0.11612190345001772
94->95,0.3832210881512419
95->96,0.0
96->97,0.0
97->98,0.0
98->99,0.06520326171589681
99->100,0.0
100->101,0.2757052997473589
