,All
51->52,1.0
52->53,0.1635413866202963
53->54,0.293416398273637
54->55,0.8364586133797037
55->56,0.7065836017263629
56->57,0.8572048559638626
57->58,0.7065836017263629
58->59,0.8572048559638626
59->60,0.8701249883466592
60->61,0.6936634693435664
61->62,0.5637884576902256
62->63,1.0
63->64,1.0
64->65,1.0
65->66,0.8572048559638626
66->67,0.6410457898283651
67->68,0.4982506457922279
68->69,1.0
69->70,0.7065836017263629
70->71,0.8572048559638626
71->72,0.8701249883466592
72->73,1.0
73->74,0.8572048559638626
74->75,0.6652907408280683
75->76,0.8364586133797037
76->77,0.8572048559638626
77->78,0.6936634693435664
78->79,0.8701249883466592
79->80,0.4362115423097743
80->81,0.8572048559638626
81->82,0.727329844310522
82->83,0.8572048559638626
83->84,0.501749354207772
84->85,1.0
85->86,0.727329844310522
86->87,0.8701249883466592
87->88,0.8364586133797037
88->89,0.8701249883466592
89->90,1.0
90->91,0.8572048559638626
91->92,0.7951657524814091
92->93,0.8701249883466592
93->94,0.8572048559638626
94->95,0.5111707781750244
95->96,0.4362115423097743
96->97,1.0
97->98,0.8701249883466592
98->99,1.0
99->100,0.522495596791931
100->101,0.5111707781750244
