,All
51->52,0.6652907408280683
52->53,0.12987501165334073
53->54,0.20483424751859083
54->55,0.8572048559638626
55->56,0.522495596791931
56->57,0.7951657524814091
57->58,0.5637884576902256
58->59,0.8572048559638626
59->60,0.293416398273637
60->61,0.1635413866202963
61->62,0.4982506457922279
62->63,1.0
63->64,0.33470925917193156
64->65,1.0
65->66,0.727329844310522
66->67,0.6936634693435664
67->68,0.3063365306564336
68->69,0.6523706084452718
69->70,0.33470925917193156
70->71,0.6936634693435664
71->72,0.1635413866202963
72->73,1.0
73->74,0.3589542101716347
74->75,0.4888292218249754
75->76,0.34762939155472816
76->77,1.0
77->78,0.12987501165334073
78->79,0.6316243658611128
79->80,0.5637884576902256
80->81,0.7065836017263629
81->82,0.6410457898283651
82->83,0.8701249883466592
83->84,0.33470925917193156
84->85,0.5637884576902256
85->86,0.522495596791931
86->87,0.0
87->88,0.3063365306564336
88->89,0.501749354207772
89->90,0.727329844310522
90->91,0.20483424751859083
91->92,0.3589542101716347
92->93,0.3589542101716347
93->94,0.1427951440361373
94->95,0.0
95->96,0.4888292218249754
96->97,0.727329844310522
97->98,0.7065836017263629
98->99,0.6936634693435664
99->100,0.20483424751859083
100->101,0.1427951440361373
