,All
51->52,0.36837563413888713
52->53,0.6936634693435664
53->54,0.12987501165334073
54->55,0.6936634693435664
55->56,0.5637884576902256
56->57,0.0
57->58,0.12987501165334073
58->59,0.6652907408280683
59->60,0.7065836017263629
60->61,0.0
61->62,0.7951657524814091
62->63,0.8701249883466592
63->64,0.8572048559638626
64->65,1.0
65->66,0.6936634693435664
66->67,1.0
67->68,0.501749354207772
68->69,0.6652907408280683
69->70,0.8701249883466592
70->71,0.36837563413888713
71->72,0.5637884576902256
72->73,0.8701249883466592
73->74,1.0
74->75,0.6410457898283651
75->76,0.6410457898283651
76->77,0.8364586133797037
77->78,0.5637884576902256
78->79,0.5637884576902256
79->80,0.522495596791931
80->81,0.7951657524814091
81->82,0.727329844310522
82->83,0.0
83->84,0.12987501165334073
84->85,0.7065836017263629
85->86,0.501749354207772
86->87,0.27267015568947806
87->88,0.8701249883466592
88->89,0.8572048559638626
89->90,0.6652907408280683
90->91,0.0
91->92,0.8364586133797037
92->93,0.6936634693435664
93->94,0.37259075411082265
94->95,0.3589542101716347
95->96,0.34762939155472816
96->97,0.4888292218249754
97->98,0.4982506457922279
98->99,0.47750440320806886
99->100,0.36837563413888713
100->101,0.0
