,All
51->52,0.12551577738948083
52->53,0.03125763568267078
53->54,0.03001403840564522
54->55,0.028853353580157688
55->56,0.079723894574947
56->57,0.060991840379882596
57->58,0.027995147037312474
58->59,0.0
59->60,0.03262631240523925
60->61,0.0
61->62,0.06129362985486047
62->63,0.0
63->64,0.029375351140420412
64->65,0.39237510904181294
65->66,0.0
66->67,0.0
67->68,0.15878209270222837
68->69,0.030144156696706947
69->70,0.04430413583565802
70->71,0.0
71->72,0.06311060859509399
72->73,0.0
73->74,0.02787006783374179
74->75,0.03119993831435137
75->76,0.0
76->77,0.01466927280090677
77->78,0.08619492902752343
78->79,0.10513787042115912
79->80,0.0
80->81,0.0
81->82,0.0
82->83,0.05828867117255764
83->84,0.06263302598191198
84->85,0.06321820408475229
85->86,0.08417763013827101
86->87,0.14974067339696145
87->88,0.0
88->89,0.11190541209631429
89->90,0.0
90->91,0.036845342582263525
91->92,0.013882457939690169
92->93,0.02747731218616281
93->94,0.04608622586439511
94->95,0.10752686842655221
95->96,0.17264370505620572
96->97,0.0
97->98,0.03206595699935504
98->99,0.06056616998467584
99->100,0.0948005939577369
100->101,0.049408528977846616
