,All
51->52,0.0905124797474709
52->53,0.2095549657894291
53->54,0.13446850147115894
54->55,0.05977928627179267
55->56,0.07783974713427352
56->57,0.25202943694484664
57->58,0.0
58->59,0.32426151752387294
59->60,0.30230787231538714
60->61,0.31034875993531724
61->62,0.4218619340402399
62->63,0.060407406443436965
63->64,0.0
64->65,0.22241430771913104
65->66,0.07057480912000814
66->67,0.16031503315753493
67->68,0.489280686353909
68->69,0.062443694785746504
69->70,0.1494351387949527
70->71,0.0
71->72,0.07580061118510907
72->73,0.06887609139879765
73->74,0.23601382052774664
74->75,0.06547147510339381
75->76,0.0667254100741283
76->77,0.0793579318678158
77->78,0.20355666131496536
78->79,0.09045540208174652
79->80,0.2203567941545114
80->81,0.06221747632155095
81->82,0.10464038332886431
82->83,0.22751554711075483
83->84,0.23022651900761282
84->85,0.44797399796036225
85->86,0.3309228563322121
86->87,0.43522800844490894
87->88,0.15808931313209057
88->89,0.2948753202290725
89->90,0.04257966208269567
90->91,0.11078401269358819
91->92,0.12929281400603385
92->93,0.17062759333736707
93->94,0.33783786664594967
94->95,0.16329623060038134
95->96,0.2602826800268458
96->97,0.14181077394691208
97->98,0.31407279922130604
98->99,0.13626430571735082
99->100,0.15808931313209057
100->101,0.21980529375350472
