,All
51->52,0.24382406705573945
52->53,0.07366303835498346
53->54,0.2434728790221741
54->55,0.0780057052211985
55->56,0.30471588527752985
56->57,0.2761165561571269
57->58,0.08381709190192062
58->59,0.0
59->60,0.5474006382996627
60->61,0.07366303835498346
61->62,0.40746178049088655
62->63,0.0
63->64,0.0
64->65,0.4965543873884542
65->66,0.0
66->67,0.0
67->68,0.5414518561437774
68->69,0.0
69->70,0.20585637354984396
70->71,0.0
71->72,0.1377606462479789
72->73,0.0
73->74,0.3052380698821594
74->75,0.0
75->76,0.0
76->77,0.0
77->78,0.3403101341742717
78->79,0.0
79->80,0.17920730940158638
80->81,0.09215532347955749
81->82,0.29401613231797963
82->83,0.06520326171589681
83->84,0.0
84->85,0.23165732683700074
85->86,0.2024535178021434
86->87,0.17016102870075597
87->88,0.0
88->89,0.15407727450920353
89->90,0.0702601826072829
90->91,0.06640126340430233
91->92,0.0780057052211985
92->93,0.0
93->94,0.1596557871202535
94->95,0.0
95->96,0.11668206246949761
96->97,0.1259686078888145
97->98,0.18354997626780142
98->99,0.13219333519486048
99->100,0.17580445365388583
100->101,0.10554427104660292
