,All
51->52,0.0
52->53,0.0
53->54,0.09794236285250282
54->55,0.03233829114831982
55->56,0.0
56->57,0.0
57->58,0.0
58->59,0.0
59->60,0.0
60->61,0.0
61->62,0.0
62->63,0.0
63->64,0.0
64->65,0.13270372535659283
65->66,0.0
66->67,0.0
67->68,0.2029013926141425
68->69,0.0
69->70,0.03406297225598251
70->71,0.07136972262242715
71->72,0.0
72->73,0.0
73->74,0.0
74->75,0.0
75->76,0.0
76->77,0.1459515711391104
77->78,0.0
78->79,0.0
79->80,0.15079060258137528
80->81,0.03233829114831982
81->82,0.0
82->83,0.0702601826072829
83->84,0.0
84->85,0.21652081725851346
85->86,0.0
86->87,0.23165732683700074
87->88,0.0
88->89,0.06640126340430233
89->90,0.0
90->91,0.13219333519486048
91->92,0.0
92->93,0.03343749138471349
93->94,0.0
94->95,0.08586742298856077
95->96,0.0
96->97,0.0
97->98,0.06761514326644556
98->99,0.0
99->100,0.2549779652897442
100->101,0.3523857565159561
