,All
51->52,0.10827368914502515
52->53,0.06328277271892811
53->54,0.0
54->55,0.030355773621352913
55->56,0.09567447581323509
56->57,0.18037649427113217
57->58,0.0
58->59,0.266119679279601
59->60,0.2201034159015006
60->61,0.19877892289692659
61->62,0.4377687319209292
62->63,0.1325322924942712
63->64,0.031450809460012545
64->65,0.2731237980003215
65->66,0.03360610589793586
66->67,0.10464038332886431
67->68,0.48406441386589494
68->69,0.0998495172094845
69->70,0.10507519025829404
70->71,0.0
71->72,0.06284559649319525
72->73,0.029040316201763082
73->74,0.1604936670943581
74->75,0.0
75->76,0.031450809460012545
76->77,0.03559140761152903
77->78,0.1498449909920943
78->79,0.13769453304680387
79->80,0.1840625637690796
80->81,0.07245972957456046
81->82,0.10249671238772481
82->83,0.2308438646805523
83->84,0.2793575191994931
84->85,0.4003356150368454
85->86,0.3825449804479087
86->87,0.3101819267578533
87->88,0.0
88->89,0.26423888045205407
89->90,0.07770927556115219
90->91,0.2327620724742025
91->92,0.029443296796549324
92->93,0.1087492329686703
93->94,0.4280123762603751
94->95,0.19609703219780175
95->96,0.20986761509211685
96->97,0.1740991640229806
97->98,0.17977251859285948
98->99,0.10774448994400261
99->100,0.12990880048893538
100->101,0.3382763789775434
