,All
51->52,0.0
52->53,0.10554427104660292
53->54,0.0
54->55,0.0
55->56,0.0780057052211985
56->57,0.21346914954437823
57->58,0.0
58->59,0.13219333519486048
59->60,0.13886630007088027
60->61,0.651285847546626
61->62,0.5506707474279819
62->63,0.3551797247830645
63->64,0.067500463640696
64->65,0.40355596807600436
65->66,0.08381709190192062
66->67,0.0
67->68,0.6149011019403587
68->69,0.0
69->70,0.06520326171589681
70->71,0.0
71->72,0.0
72->73,0.0
73->74,0.17580445365388583
74->75,0.0
75->76,0.0
76->77,0.0
77->78,0.14902035361781743
78->79,0.23773760624146342
79->80,0.2895519203903148
80->81,0.067500463640696
81->82,0.0
82->83,0.0
83->84,0.0
84->85,0.6648427568412638
85->86,0.13219333519486048
86->87,0.0
87->88,0.0
88->89,0.08381709190192062
89->90,0.1455061688618945
90->91,0.23165732683700074
91->92,0.0
92->93,0.10554427104660292
93->94,0.45082653405387874
94->95,0.0
95->96,0.0
96->97,0.07366303835498346
97->98,0.0780057052211985
98->99,0.30799778884874635
99->100,0.13546344432317972
100->101,0.4848317824255221
