,All
51->52,0.0
52->53,0.0
53->54,0.03406297225598251
54->55,0.0
55->56,0.0
56->57,0.07509660366335137
57->58,0.0
58->59,0.0
59->60,0.0
60->61,0.0
61->62,0.0
62->63,0.05494858807198587
63->64,0.0
64->65,0.032864970567577
65->66,0.0
66->67,0.0
67->68,0.0
68->69,0.0
69->70,0.0
70->71,0.0
71->72,0.04734667987788577
72->73,0.0
73->74,0.0
74->75,0.0
75->76,0.0
76->77,0.0
77->78,0.0
78->79,0.0
79->80,0.0
80->81,0.0
81->82,0.0
82->83,0.0
83->84,0.0
84->85,0.0
85->86,0.0
86->87,0.042758312515031566
87->88,0.0
88->89,0.0
89->90,0.0
90->91,0.0
91->92,0.0
92->93,0.0
93->94,0.07102001981682865
94->95,0.0
95->96,0.0
96->97,0.0
97->98,0.0
98->99,0.1420400396336573
99->100,0.08067984644270464
100->101,0.03635628798853883
