,All
51->52,0.0
52->53,0.0
53->54,0.0
54->55,0.05059568297461705
55->56,0.10554427104660292
56->57,0.13219333519486048
57->58,0.0
58->59,0.0
59->60,0.0
60->61,0.0
61->62,0.0
62->63,0.0
63->64,0.0
64->65,0.30371424990231394
65->66,0.0
66->67,0.0
67->68,0.0
68->69,0.03343749138471349
69->70,0.0
70->71,0.0
71->72,0.0
72->73,0.0
73->74,0.0
74->75,0.042758312515031566
75->76,0.03343749138471349
76->77,0.0
77->78,0.0
78->79,0.07339707053520887
79->80,0.0
80->81,0.0
81->82,0.0
82->83,0.0
83->84,0.0
84->85,0.0
85->86,0.044808643601671715
86->87,0.0
87->88,0.0
88->89,0.06117331537803186
89->90,0.0
90->91,0.0
91->92,0.0
92->93,0.0
93->94,0.0
94->95,0.0
95->96,0.17078221879355399
96->97,0.0
97->98,0.0
98->99,0.0
99->100,0.0
100->101,0.03233829114831982
