,All
51->52,0.0
52->53,0.0
53->54,0.0
54->55,0.0
55->56,0.0
56->57,0.0
57->58,0.13442593080501516
58->59,0.0
59->60,0.0
60->61,0.09333322623736875
61->62,0.03233829114831982
62->63,0.0
63->64,0.0
64->65,0.36700609153443087
65->66,0.0
66->67,0.0
67->68,0.16096846843440857
68->69,0.0
69->70,0.042758312515031566
70->71,0.0
71->72,0.0
72->73,0.0
73->74,0.0
74->75,0.0
75->76,0.0
76->77,0.08840545926477482
77->78,0.0
78->79,0.0
79->80,0.0
80->81,0.13921802367916128
81->82,0.0
82->83,0.035510009908414325
83->84,0.06957298216439682
84->85,0.0
85->86,0.0
86->87,0.09215532347955749
87->88,0.0
88->89,0.16052425263743866
89->90,0.0
90->91,0.18668722172701738
91->92,0.21629457895990936
92->93,0.0
93->94,0.0
94->95,0.0
95->96,0.0
96->97,0.0
97->98,0.23165732683700074
98->99,0.0
99->100,0.11725625402303713
100->101,0.0
