,All
51->52,0.0
52->53,0.0
53->54,0.1427951440361373
54->55,0.07839826897867533
55->56,0.0
56->57,0.0
57->58,0.0
58->59,0.0
59->60,0.0
60->61,0.0
61->62,0.0
62->63,0.0
63->64,0.06943122193677725
64->65,0.0
65->66,0.22009176629808014
66->67,0.0
67->68,0.0
68->69,0.0
69->70,0.08514311764162097
70->71,0.0
71->72,0.0
72->73,0.0
73->74,0.0
74->75,0.0
75->76,0.0
76->77,0.07336392209936006
77->78,0.0
78->79,0.0
79->80,0.0
80->81,0.22009176629808014
81->82,0.0
82->83,0.22082856303278725
83->84,0.3995688713838974
84->85,0.27426546945536806
85->86,0.0
86->87,0.0
87->88,0.0
88->89,0.07839826897867533
89->90,0.0
90->91,0.08514311764162097
91->92,0.0
92->93,0.0
93->94,0.0
94->95,0.0
95->96,0.1388624438735545
96->97,0.0
97->98,0.0
98->99,0.0
99->100,0.0
100->101,0.0
