,All
51->52,0.0
52->53,0.0
53->54,0.1259686078888145
54->55,0.03233829114831982
55->56,0.08114295068041447
56->57,0.07569138853182752
57->58,0.0
58->59,0.09165446236150611
59->60,0.0
60->61,0.0
61->62,0.06818766408358207
62->63,0.0
63->64,0.0
64->65,0.186848683235329
65->66,0.0
66->67,0.0
67->68,0.33742751935269794
68->69,0.0
69->70,0.08403317435933055
70->71,0.032864970567577
71->72,0.10906077446732206
72->73,0.0
73->74,0.0
74->75,0.0
75->76,0.0
76->77,0.11668206246949761
77->78,0.0
78->79,0.08573131804326867
79->80,0.0
80->81,0.06894750129312781
81->82,0.0
82->83,0.06894750129312781
83->84,0.0702601826072829
84->85,0.255769501576489
85->86,0.0
86->87,0.0
87->88,0.0
88->89,0.2689640772034454
89->90,0.035510009908414325
90->91,0.23165732683700074
91->92,0.0
92->93,0.0
93->94,0.0
94->95,0.0
95->96,0.0
96->97,0.0
97->98,0.08031865351008603
98->99,0.0
99->100,0.0
100->101,0.032864970567577
