,All
51->52,0.0
52->53,0.014774023995642552
53->54,0.15075815278576377
54->55,0.0626808690892852
55->56,0.08949794818876454
56->57,0.2580876889880015
57->58,0.0
58->59,0.15835787980232505
59->60,0.23733460571849363
60->61,0.10015329913939791
61->62,0.2077280886176206
62->63,0.03280080159742042
63->64,0.0
64->65,0.3275921696675805
65->66,0.09868646038144703
66->67,0.13947562915304595
67->68,0.46895768663640486
68->69,0.10317385884123967
69->70,0.09773944883882539
70->71,0.0
71->72,0.027691365107399078
72->73,0.11514376579346686
73->74,0.31598934543730883
74->75,0.09280884470467926
75->76,0.0
76->77,0.07215815210208543
77->78,0.10774955971361445
78->79,0.16530787992850496
79->80,0.11222886735087012
80->81,0.0
81->82,0.12645088801811782
82->83,0.2054324628657503
83->84,0.13299213943107785
84->85,0.41725670777856605
85->86,0.5048852018707236
86->87,0.08671402655396959
87->88,0.0926833171846315
88->89,0.26158161027889554
89->90,0.031450809460012545
90->91,0.0
91->92,0.13704687486389944
92->93,0.0
93->94,0.3318447225779577
94->95,0.12944421898121153
95->96,0.24677568261100008
96->97,0.21818296826490105
97->98,0.1840625637690796
98->99,0.16771402234275487
99->100,0.10019133783365744
100->101,0.35583403769214517
