,All
51->52,0.06818766408358207
52->53,0.0
53->54,0.07281676027485896
54->55,0.0
55->56,0.0
56->57,0.18175945475442343
57->58,0.0
58->59,0.0
59->60,0.06881314495485108
60->61,0.0
61->62,0.0
62->63,0.0
63->64,0.0
64->65,0.35191289611004367
65->66,0.0
66->67,0.13219333519486048
67->68,0.27004196500238364
68->69,0.0
69->70,0.0
70->71,0.03343749138471349
71->72,0.07944341755227195
72->73,0.0
73->74,0.0
74->75,0.0
75->76,0.0
76->77,0.0
77->78,0.07186629789695316
78->79,0.10554427104660292
79->80,0.0
80->81,0.0
81->82,0.03475017269886857
82->83,0.0
83->84,0.09215532347955749
84->85,0.0
85->86,0.15082246549605743
86->87,0.18938671951154307
87->88,0.0
88->89,0.0780057052211985
89->90,0.0
90->91,0.0
91->92,0.0
92->93,0.0
93->94,0.0
94->95,0.0
95->96,0.0
96->97,0.0
97->98,0.07437123975468417
98->99,0.0
99->100,0.23430034537515557
100->101,0.07186629789695316
